,Unnamed: 0,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner,pos_score,neg_score,obj_score,conv_pos,conv_neg,conv_pos(w=3),conv_neg(w=3),conv_pos(w=5),conv_neg(w=5),emo_flag
4593,4593,her,her,501.956,502.036,7.634240519152593,DET,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.1,0
4594,4594,judged,judged,502.036,502.496,2.8516886779700137,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0
4595,4595,by,by,502.496,502.686,8.691902515208051,ADP,3,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4596,4596,her,her,502.686,502.856,7.634240519152593,DET,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4597,4597,deeds,deeds,502.856,503.386,2.805539822379467,NOUN,3,2,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4598,4598,and,and,503.386,503.516,10.263048328453316,CCONJ,3,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4599,4599,not,not,503.516,503.746,8.652789949703957,PART,3,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4600,4600,by,by,503.746,503.906,8.691902515208051,ADP,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4601,4601,her,her,503.906,504.116,7.634240519152593,DET,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4602,4602,words,words,504.116,504.645,5.6625089893404255,NOUN,3,2,10,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4603,4603,she,she,505.264,505.459,7.474942332413878,PRON,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4604,4604,overwhelmed,overwhelmed,505.459,505.999,1.980076903656828,VERB,3,2,1,2,0.375,0.375,0.25,0.375,0.375,0.375,0.375,0.375,0.375,0
4605,4605,me,me,505.999,506.199,6.944665633002234,PRON,3,2,2,2,0.0,0.0,1.0,0.1875,0.1875,0.1875,0.1875,0.30000000000000004,0.30000000000000004,0
4606,4606,with,with,506.199,506.349,8.78902023454392,ADP,3,2,1,2,0.0,0.0,1.0,0.09375,0.09375,0.09375,0.09375,0.22499999999999998,0.22499999999999998,0
4607,4607,her,her,506.349,506.509,7.634240519152593,DET,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0
4608,4608,fragrance,fragrance,506.509,507.149,1.213843924121199,NOUN,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.07500000000000001,0
4609,4609,and,and,507.149,507.309,10.263048328453316,CCONJ,3,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4610,4610,light,light,507.309,507.6880000000001,5.643713948190081,NOUN,3,1,6,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4611,4611,i,i,508.287,508.332,8.500758884952813,PRON,3,3,2,3,0.0,0.25,0.75,0.0,0.25,0.0,0.25,0.0,0.25,0
4612,4612,should,should,508.332,508.532,6.938187486102339,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,0.2,0
4613,4613,never,never,508.532,508.812,6.142402930172954,ADV,3,2,2,2,0.0,0.625,0.375,0.0,0.6875,0.0,0.6875,0.0,0.775,0
4614,4614,have,have,508.812,509.002,8.165193017977023,AUX,3,2,1,2,0.0,0.0,1.0,0.0,0.3125,0.0,0.3125,0.0,0.6,0
4615,4615,run,run,509.002,509.152,4.935264987071479,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.15625,0.0,0.15625,0.0,0.425,0
4616,4616,away,away,509.152,509.527,5.731948721982551,ADV,3,2,6,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0
4617,4617,i,i,510.29,510.365,8.500758884952813,PRON,3,3,2,3,0.0,0.25,0.75,0.0,0.25,0.0,0.25,0.0,0.375,0
4618,4618,should,should,510.365,510.565,6.938187486102339,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,0.2,0
4619,4619,have,have,510.565,510.675,8.165193017977023,AUX,3,2,1,2,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,0.15,0
4620,4620,seen,seen,510.675,510.925,5.686059683001631,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0
4621,4621,the,the,510.925,511.015,11.115800481137065,DET,3,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0
4622,4622,tenderness,tenderness,511.015,511.645,2.263324379040743,NOUN,3,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4623,4623,behind,behind,511.645,511.975,5.025261146291576,ADP,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4624,4624,her,her,511.975,512.085,7.634240519152593,DET,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4625,4625,contrivances,contrivances,512.085,513.094,0.089200645458302,NOUN,3,2,9,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4626,4626,flowers,flowers,513.818,514.203,3.868635222085159,NOUN,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4627,4627,are,are,514.203,514.263,8.452121194672523,AUX,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4628,4628,so,so,514.263,514.533,7.514636259384674,ADV,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4629,4629,contradictory,contradictory,514.533,515.512,2.33214389523559,ADJ,3,1,4,2,0.0,0.375,0.625,0.0,0.375,0.0,0.375,0.0,0.375,0
4630,4630,but,but,516.12,516.2959999999999,8.170553440359209,CCONJ,3,2,1,2,0.0,0.0,1.0,0.0,0.1875,0.0,0.1875,0.0,0.30000000000000004,0
4631,4631,i,i,516.2959999999999,516.336,8.500758884952813,PRON,3,2,2,2,0.0,0.25,0.75,0.0,0.34375,0.0,0.34375,0.0,0.475,0
4632,4632,was,was,516.336,516.566,8.84891128785763,AUX,3,2,1,2,0.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,0.35000000000000003,0
4633,4633,too,too,516.566,516.736,6.196403393767345,ADV,3,2,1,2,0.125,0.25,0.625,0.125,0.3125,0.125,0.3125,0.125,0.475,0
4634,4634,young,young,516.736,517.045,5.689920168663052,ADJ,3,1,1,1,0.0,0.0,1.0,0.0625,0.125,0.0625,0.125,0.1,0.30000000000000004,0
4635,4635,to,to,517.045,517.265,10.106224294072677,PART,3,3,1,2,0.0,0.0,1.0,0.03125,0.0625,0.03125,0.0625,0.075,0.2,0
4636,4636,know,know,517.265,517.356,6.2411526536443045,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.1,0
4637,4637,how,how,517.356,517.495,6.6817576586850205,ADV,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025,0.05,0
4638,4638,to,to,517.495,517.6659999999999,10.106224294072677,PART,3,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4639,4639,love,love,517.6659999999999,517.905,5.583684261042379,VERB,3,2,1,2,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,1
4640,4640,her,her,517.905,518.15,7.634240519152593,PRON,3,2,12,3,0.0,0.0,1.0,0.25,0.0,0.25,0.0,0.4,0.0,0
4641,4641,i,i,519.665,519.82,8.500758884952813,PRON,3,3,2,3,0.0,0.25,0.75,0.125,0.25,0.125,0.25,0.3,0.25,0
4642,4642,think,think,519.82,520.15,5.878883582188403,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.125,0.0,0.125,0.2,0.2,0
4643,4643,that,that,520.15,520.37,9.22325659724273,SCONJ,3,2,1,2,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.1,0.15,0
4644,4644,for,for,520.37,520.52,9.022419166371732,ADP,3,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0
4645,4645,his,his,520.52,520.69,8.427771639559914,DET,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0
4646,4646,escape,escape,520.69,521.41,3.946018552686104,NOUN,3,2,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4647,4647,he,he,521.41,521.69,8.557202055435473,PRON,3,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4648,4648,took,took,521.69,521.87,5.649959667958695,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4649,4649,advantage,advantage,521.87,522.43,4.393720494202138,NOUN,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4650,4650,of,of,522.43,522.52,10.576559568665022,ADP,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4651,4651,a,a,522.52,522.58,9.87220326249636,DET,3,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4652,4652,migration,migration,522.58,523.29,3.2170742029215726,NOUN,3,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4653,4653,of,of,523.29,523.4,10.576559568665022,ADP,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4654,4654,a,a,523.4,523.47,9.87220326249636,DET,3,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4655,4655,flock,flock,523.47,523.91,2.0963109497228385,NOUN,3,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4656,4656,of,of,523.91,524.05,10.576559568665022,ADP,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4657,4657,wild,wild,524.05,524.54,4.130837198581126,ADJ,3,2,1,2,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0
4658,4658,birds,birds,524.54,525.082,3.892391563478919,NOUN,3,1,13,2,0.0,0.0,1.0,0.125,0.125,0.125,0.125,0.2,0.2,0
4659,4659,on,on,525.586,526.0509999999999,8.668539943910762,ADP,3,3,1,2,0.0,0.0,1.0,0.0625,0.0625,0.0625,0.0625,0.15,0.15,0
4660,4660,the,the,526.0509999999999,526.1709999999999,11.115800481137065,DET,3,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0
4661,4661,morning,morning,526.1709999999999,526.491,4.933178129911438,NOUN,3,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.05,0
4662,4662,of,of,526.491,526.621,10.576559568665022,ADP,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4663,4663,his,his,526.621,526.811,8.427771639559914,DET,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4664,4664,departure,departure,526.811,527.461,3.2612837611177783,NOUN,3,2,6,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4665,4665,he,he,527.461,527.851,8.557202055435473,PRON,3,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4666,4666,put,put,527.851,528.071,5.694203408209207,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4667,4667,his,his,528.071,528.211,8.427771639559914,DET,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4668,4668,planet,planet,528.211,528.631,2.782229599276462,NOUN,3,2,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4669,4669,in,in,528.631,528.731,9.970445020661009,ADP,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4670,4670,perfect,perfect,528.731,529.331,4.301223221070275,ADJ,3,2,1,2,0.625,0.125,0.25,0.625,0.125,0.625,0.125,0.625,0.125,0
4671,4671,order,order,529.331,529.694,6.123873434959685,NOUN,3,1,5,2,0.0,0.0,1.0,0.3125,0.0625,0.3125,0.0625,0.5,0.1,0
4672,4672,he,he,530.263,530.368,8.557202055435473,PRON,3,3,2,3,0.0,0.0,1.0,0.15625,0.03125,0.15625,0.03125,0.375,0.075,0
4673,4673,carefully,carefully,530.368,530.9680000000001,4.156285963762284,ADV,3,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.05,0
4674,4674,swept,swept,530.9680000000001,531.398,2.805237406070875,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.025,0
4675,4675,out,out,531.398,531.5880000000001,7.190751389443204,ADP,3,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4676,4676,his,his,531.5880000000001,531.748,8.427771639559914,DET,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4677,4677,active,active,531.748,532.128,4.666265285347902,ADJ,3,2,1,2,0.375,0.5,0.125,0.375,0.5,0.375,0.5,0.375,0.5,0
4678,4678,volcanoes,volcanoes,532.128,533.052,0.9427768571099816,NOUN,3,1,5,2,0.0,0.0,1.0,0.1875,0.25,0.1875,0.25,0.30000000000000004,0.4,0
4679,4679,he,he,533.316,533.451,8.557202055435473,PRON,3,3,2,3,0.0,0.0,1.0,0.09375,0.125,0.09375,0.125,0.22499999999999998,0.3,0
4680,4680,owned,owned,533.451,533.701,3.637401932231227,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.2,0
4681,4681,two,two,533.701,533.961,7.1771715426270255,NUM,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.1,0
4682,4682,active,active,533.961,535.241,4.666265285347902,ADJ,3,1,1,1,0.375,0.5,0.125,0.375,0.5,0.375,0.5,0.375,0.5,0
4683,4683,volcanoes;,volcanoes,535.241,535.3009999999999,0.9427768571099816,NOUN,3,1,4,2,0.0,0.0,1.0,0.1875,0.25,0.1875,0.25,0.30000000000000004,0.4,0
4684,4684,it,it,535.3009999999999,535.391,8.891153872448442,PRON,3,3,2,3,0.0,0.0,1.0,0.09375,0.125,0.09375,0.125,0.22499999999999998,0.3,0
4685,4685,was,was,535.391,535.5509999999999,8.84891128785763,AUX,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.2,0
4686,4686,very,very,535.5509999999999,535.831,6.851819646651834,ADV,3,2,1,2,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.325,0.35,0
4687,4687,convenient,convenient,535.831,536.471,3.2563642692791923,ADJ,3,1,1,1,0.625,0.25,0.125,0.75,0.375,0.75,0.375,0.825,0.45,0
4688,4688,for,for,536.471,536.571,9.022419166371732,ADP,3,2,1,2,0.0,0.0,1.0,0.375,0.1875,0.375,0.1875,0.65,0.35,0
4689,4689,heating,heating,536.571,536.911,3.0625026771878434,NOUN,3,3,1,2,0.0,0.0,1.0,0.15625,0.0625,0.15625,0.0625,0.475,0.25,0
4690,4690,his,his,536.911,537.091,8.427771639559914,DET,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.15000000000000002,0
4691,4691,breakfast,breakfast,537.091,537.601,3.146391149839104,NOUN,3,2,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.05,0
4692,4692,in,in,537.601,537.691,9.970445020661009,ADP,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4693,4693,the,the,537.691,537.8009999999999,11.115800481137065,DET,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4694,4694,morning,morning,537.8009999999999,538.174,4.933178129911438,NOUN,3,1,9,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4695,4695,he,he,538.5830000000001,538.9780000000001,8.557202055435473,PRON,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4696,4696,also,also,538.9780000000001,539.318,7.181591944611865,ADV,3,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4697,4697,owned,owned,539.318,539.688,3.637401932231227,VERB,3,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4698,4698,an,an,539.688,539.768,8.146593170634153,DET,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4699,4699,extinct,extinct,539.768,540.3380000000001,1.7376024291093723,NOUN,3,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4700,4700,volcano,volcano,540.3380000000001,540.976,1.3146372293556594,PROPN,3,1,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4701,4701,but,but,541.238,541.488,8.170553440359209,CCONJ,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4702,4702,as,as,541.488,541.7180000000001,8.884250056228082,SCONJ,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4703,4703,he,he,541.7180000000001,541.8480000000001,8.557202055435473,PRON,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4704,4704,used,used,541.8480000000001,542.118,6.497528853772263,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4705,4705,to,to,542.118,542.188,10.106224294072677,PART,3,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4706,4706,say,say,542.188,542.568,5.972689391781648,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4707,4707,you,you,542.568,542.908,7.992843190830359,PRON,3,4,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4708,4708,never,never,542.908,543.118,6.142402930172954,ADV,3,2,2,2,0.0,0.625,0.375,0.0,0.625,0.0,0.625,0.0,0.625,0
4709,4709,know,know,543.118,543.436,6.2411526536443045,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.3125,0.0,0.3125,0.0,0.5,0
4710,4710,so,so,543.746,543.991,7.514636259384674,ADV,3,2,1,2,0.0,0.0,1.0,0.0,0.15625,0.0,0.15625,0.0,0.375,0
4711,4711,he,he,543.991,544.161,8.557202055435473,PRON,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0
4712,4712,cleaned,cleaned,544.161,544.571,2.02035479922051,VERB,3,2,1,2,0.0,0.125,0.875,0.0,0.125,0.0,0.125,0.0,0.25,0
4713,4713,out,out,544.571,544.7909999999999,7.190751389443204,ADP,3,2,2,2,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,0.1,0
4714,4714,the,the,544.7909999999999,544.911,11.115800481137065,DET,3,2,1,2,0.0,0.0,1.0,0.0,0.03125,0.0,0.03125,0.0,0.075,0
4715,4715,extinct,extinct,544.911,545.431,1.7376024291093723,ADJ,3,2,2,2,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.55,0
4716,4716,volcano,volcano,545.431,546.011,1.3146372293556594,NOUN,3,1,15,2,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.42500000000000004,0
4717,4717,too,too,546.011,546.35,6.196403393767345,ADV,3,2,4,3,0.125,0.25,0.625,0.125,0.375,0.125,0.375,0.125,0.55,0
4718,4718,if,if,546.938,547.403,7.59155894453893,SCONJ,3,3,1,2,0.0,0.0,1.0,0.0625,0.125,0.0625,0.125,0.1,0.4,0
4719,4719,they,they,547.403,547.4830000000001,8.044690441969406,PRON,3,3,2,3,0.0,0.0,1.0,0.03125,0.0625,0.03125,0.0625,0.075,0.25,0
4720,4720,are,are,547.4830000000001,547.6030000000001,8.452121194672523,AUX,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.1,0
4721,4721,well,well,547.6030000000001,547.8530000000001,6.75124180996569,ADV,3,2,2,2,0.375,0.0,0.625,0.375,0.0,0.375,0.0,0.4,0.05,0
4722,4722,cleaned,cleaned,547.8530000000001,548.273,2.02035479922051,VERB,3,2,1,2,0.0,0.125,0.875,0.1875,0.125,0.1875,0.125,0.30000000000000004,0.125,0
4723,4723,out,out,548.273,548.813,7.190751389443204,ADP,3,2,6,3,0.0,0.0,1.0,0.09375,0.0625,0.09375,0.0625,0.22499999999999998,0.1,0
4724,4724,volcanoes,volcanoes,548.813,549.6030000000001,0.9427768571099816,NOUN,3,2,2,2,0.0,0.0,1.0,0.0,0.03125,0.0,0.03125,0.15000000000000002,0.075,0
4725,4725,burn,burn,549.6030000000001,549.913,2.8384934971274998,VERB,3,2,1,2,0.0,0.125,0.875,0.0,0.125,0.0,0.125,0.07500000000000001,0.175,0
4726,4726,slowly,slowly,549.913,550.6030000000001,4.147632532586817,ADV,3,3,2,3,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,0.125,0
4727,4727,and,and,550.6030000000001,550.743,10.263048328453316,CCONJ,3,1,1,1,0.0,0.0,1.0,0.0,0.03125,0.0,0.03125,0.0,0.075,0
4728,4728,steadily,steadily,550.743,551.253,2.8292643806832034,ADV,3,2,3,3,0.0,0.125,0.875,0.0,0.125,0.0,0.125,0.0,0.175,0
4729,4729,without,without,551.253,551.613,6.379206863561576,ADP,3,2,1,2,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,0.125,0
4730,4730,any,any,551.613,551.803,7.127212042438352,DET,3,2,1,2,0.0,0.0,1.0,0.0,0.03125,0.0,0.03125,0.0,0.075,0
4731,4731,eruptions,eruptions,551.803,552.547,0.8656708948737888,NOUN,3,1,5,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0
4732,4732,volcanic,volcanic,552.966,553.751,2.080965380048178,ADJ,3,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025,0
4733,4733,eruptions,eruptions,553.751,554.321,0.8656708948737888,NOUN,3,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4734,4734,are,are,554.321,554.431,8.452121194672523,AUX,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4735,4735,like,like,554.431,554.711,6.800971528784123,SCONJ,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4736,4736,fires,fires,554.711,555.121,2.663958979589243,NOUN,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4737,4737,in,in,555.121,555.241,9.970445020661009,ADP,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4738,4738,a,a,555.241,555.3009999999999,9.87220326249636,DET,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4739,4739,chimney,chimney,555.3009999999999,555.84,1.8023036831037265,NOUN,3,1,7,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4740,4740,on,on,556.284,556.409,8.668539943910762,ADP,3,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4741,4741,our,our,556.409,556.779,7.010131345599003,DET,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4742,4742,earth,earth,556.779,557.179,5.034482020570536,NOUN,3,2,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4743,4743,we,we,557.179,557.399,7.86507278440789,PRON,3,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4744,4744,re,are,557.399,557.4590000000001,8.452121194672523,AUX,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4745,4745,obviously,obviously,557.4590000000001,557.9490000000001,3.916174376550622,ADV,3,2,2,2,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0
4746,4746,much,much,557.9490000000001,558.3290000000001,6.634948682648827,ADV,3,2,1,2,0.125,0.0,0.875,0.375,0.0,0.375,0.0,0.525,0.0,0
4747,4747,too,too,558.3290000000001,558.479,6.196403393767345,ADV,3,1,1,1,0.125,0.25,0.625,0.3125,0.25,0.3125,0.25,0.525,0.25,0
4748,4748,small,small,558.479,558.929,6.095238805324437,ADJ,3,1,1,1,0.0,0.375,0.625,0.09375,0.5,0.09375,0.5,0.375,0.575,0
4749,4749,to,to,558.929,559.139,10.106224294072677,PART,3,3,1,2,0.0,0.0,1.0,0.03125,0.25,0.03125,0.25,0.22500000000000003,0.45000000000000007,0
4750,4750,clean,clean,559.139,559.409,3.804059103900205,VERB,3,2,1,2,0.0,0.125,0.875,0.0,0.21875,0.0,0.21875,0.07500000000000001,0.44999999999999996,0
4751,4751,out,out,559.409,559.679,7.190751389443204,ADP,3,2,2,2,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.025,0.30000000000000004,0
4752,4752,our,our,559.679,559.819,7.010131345599003,DET,3,3,2,3,0.0,0.0,1.0,0.0,0.03125,0.0,0.03125,0.0,0.15000000000000002,0
4753,4753,volcanoes,volcanoes,559.819,560.628,0.9427768571099816,NOUN,3,2,9,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0
4754,4754,that,that,560.922,561.1569999999999,9.22325659724273,DET,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025,0
4755,4755,s,is,561.1569999999999,561.227,9.270023374137356,AUX,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4756,4756,why,why,561.227,561.3969999999999,5.677506943243938,ADV,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4757,4757,they,they,561.3969999999999,561.5169999999999,8.044690441969406,PRON,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4758,4758,cause,cause,561.5169999999999,561.887,5.324667141870819,VERB,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4759,4759,us,us,561.887,562.087,6.483917420815918,PRON,3,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4760,4760,no,no,562.087,562.327,7.480597496498434,DET,3,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4761,4761,end,end,562.327,562.5369999999999,5.999333505486677,NOUN,3,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4762,4762,of,of,562.5369999999999,562.607,10.576559568665022,ADP,3,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4763,4763,trouble,trouble,562.607,563.031,4.147743138946796,NOUN,3,2,10,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4764,4764,the,the,564.164,564.289,11.115800481137065,DET,3,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
